curie,label,retrieved_at
NCBITaxon:2,Bacteria,2025-10-19T07:20:43.876105
NCBITaxon:2157,Archaea,2025-10-19T07:20:43.877085
NCBITaxon:2759,Eukaryota,2025-10-19T07:20:43.877802
NCBITaxon:10239,Viruses,2025-10-19T07:20:43.878597
NCBITaxon:7742,Vertebrata <vertebrates>,2025-10-19T07:20:43.879377
NCBITaxon:40674,Mammalia,2025-10-19T07:20:43.880069
NCBITaxon:9443,Primates,2025-10-19T07:20:43.880683
NCBITaxon:9989,Rodentia,2025-10-19T07:20:43.881141
NCBITaxon:33554,Carnivora,2025-10-19T07:20:43.881673
NCBITaxon:91561,Artiodactyla,2025-10-19T07:20:43.882223
NCBITaxon:8782,Aves,2025-10-19T07:20:43.882681
NCBITaxon:7898,Actinopterygii,2025-10-19T07:20:43.883101
NCBITaxon:8292,Amphibia,2025-10-19T07:20:43.883546
NCBITaxon:6656,Arthropoda,2025-10-19T07:20:43.884078
NCBITaxon:50557,Insecta,2025-10-19T07:20:43.884591
NCBITaxon:6231,Nematoda,2025-10-19T07:20:43.884980
NCBITaxon:4751,Fungi,2025-10-19T07:20:43.885369
NCBITaxon:4890,Ascomycota,2025-10-19T07:20:43.885757
NCBITaxon:33090,Viridiplantae,2025-10-19T07:20:43.886138
NCBITaxon:3398,Magnoliopsida,2025-10-19T07:20:43.886521
NCBITaxon:1224,Pseudomonadota,2025-10-19T07:20:43.887038
NCBITaxon:1236,Gammaproteobacteria,2025-10-19T07:20:43.887445
NCBITaxon:1239,Bacillota,2025-10-19T07:20:43.887833
NCBITaxon:201174,Actinomycetota,2025-10-19T07:20:43.888363
NCBITaxon:28890,Methanobacteriota,2025-10-19T07:20:43.888949
NCBITaxon:5794,Apicomplexa,2025-10-19T07:20:43.889589
NCBITaxon:9606,Homo sapiens,2025-10-19T07:20:43.890080
NCBITaxon:10090,Mus musculus,2025-10-19T07:20:43.890485
NCBITaxon:10116,Rattus norvegicus,2025-10-19T07:20:43.890933
NCBITaxon:9544,Macaca mulatta,2025-10-19T07:20:43.891378
NCBITaxon:9598,Pan troglodytes,2025-10-19T07:20:43.891691
NCBITaxon:9615,Canis lupus familiaris,2025-10-19T07:20:43.892118
NCBITaxon:9913,Bos taurus,2025-10-19T07:20:43.892510
NCBITaxon:9823,Sus scrofa,2025-10-19T07:20:43.892896
NCBITaxon:9031,Gallus gallus,2025-10-19T07:20:43.893283
NCBITaxon:7955,Danio rerio,2025-10-19T07:20:43.893697
NCBITaxon:8090,Oryzias latipes,2025-10-19T07:20:43.894120
NCBITaxon:31033,Takifugu rubripes,2025-10-19T07:20:43.894672
NCBITaxon:8364,Xenopus tropicalis,2025-10-19T07:20:43.895089
NCBITaxon:8355,Xenopus laevis,2025-10-19T07:20:43.895469
NCBITaxon:7227,Drosophila melanogaster,2025-10-19T07:20:43.895847
NCBITaxon:6239,Caenorhabditis elegans,2025-10-19T07:20:43.896136
