gameweek,team_rank,team_name,matchs_played,matchs_won,matchs_drawn,matchs_lost,team_goals_for,team_goals_against,team_goals_difference,team_points
1,1,dortmund,1,1,0,0,3,0,3,3
1,2,bayern_munich,1,1,0,0,3,1,2,3
1,3,hertha_bsc,1,1,0,0,2,0,2,3
1,4,schalke_04,1,1,0,0,2,0,2,3
1,5,hamburger_sv,1,1,0,0,1,0,1,3
1,6,hannover_96,1,1,0,0,1,0,1,3
1,7,hoffenheim,1,1,0,0,1,0,1,3
1,8,monchengladbach,1,1,0,0,1,0,1,3
1,9,eintracht_frankfurt,1,0,1,0,0,0,0,1
1,10,freiburg,1,0,1,0,0,0,0,1
1,11,augsburg,1,0,0,1,0,1,-1,0
1,12,koln,1,0,0,1,0,1,-1,0
1,13,mainz_05,1,0,0,1,0,1,-1,0
1,14,werder_bremen,1,0,0,1,0,1,-1,0
1,15,bayer_leverkusen,1,0,0,1,1,3,-2,0
1,16,rb_leipzig,1,0,0,1,0,2,-2,0
1,17,stuttgart,1,0,0,1,0,2,-2,0
1,18,wolfsburg,1,0,0,1,0,3,-3,0
2,1,dortmund,2,2,0,0,5,0,5,6
2,2,bayern_munich,2,2,0,0,5,1,4,6
2,3,hamburger_sv,2,2,0,0,4,1,3,6
2,4,hannover_96,2,2,0,0,2,0,2,6
2,5,hoffenheim,2,1,1,0,3,2,1,4
2,6,monchengladbach,2,1,1,0,3,2,1,4
2,7,rb_leipzig,2,1,0,1,4,3,1,3
2,8,schalke_04,2,1,0,1,2,1,1,3
2,9,hertha_bsc,2,1,0,1,2,2,0,3
2,10,stuttgart,2,1,0,1,1,2,-1,3
2,11,wolfsburg,2,1,0,1,1,3,-2,3
2,12,augsburg,2,0,1,1,2,3,-1,1
2,13,eintracht_frankfurt,2,0,1,1,0,1,-1,1
2,14,bayer_leverkusen,2,0,1,1,3,5,-2,1
2,15,freiburg,2,0,1,1,1,4,-3,1
2,16,mainz_05,2,0,0,2,0,2,-2,0
2,17,koln,2,0,0,2,1,4,-3,0
2,18,werder_bremen,2,0,0,2,0,3,-3,0
3,1,dortmund,3,2,1,0,5,0,5,7
3,2,hoffenheim,3,2,1,0,5,2,3,7
3,3,hannover_96,3,2,1,0,3,1,2,7
3,4,rb_leipzig,3,2,0,1,6,3,3,6
3,5,schalke_04,3,2,0,1,5,2,3,6
3,6,bayern_munich,3,2,0,1,5,3,2,6
3,7,hamburger_sv,3,2,0,1,4,3,1,6
3,8,augsburg,3,1,1,1,5,3,2,4
3,9,hertha_bsc,3,1,1,1,3,3,0,4
3,10,monchengladbach,3,1,1,1,3,3,0,4
3,11,eintracht_frankfurt,3,1,1,1,1,1,0,4
3,12,wolfsburg,3,1,1,1,2,4,-2,4
3,13,mainz_05,3,1,0,2,3,3,0,3
3,14,stuttgart,3,1,0,2,2,5,-3,3
3,15,freiburg,3,0,2,1,1,4,-3,2
3,16,werder_bremen,3,0,1,2,1,4,-3,1
3,17,bayer_leverkusen,3,0,1,2,4,8,-4,1
3,18,koln,3,0,0,3,1,7,-6,0
4,1,dortmund,4,3,1,0,10,0,10,10
4,2,hannover_96,4,3,1,0,5,1,4,10
4,3,bayern_munich,4,3,0,1,9,3,6,9
4,4,schalke_04,4,3,0,1,7,3,4,9
4,5,hoffenheim,4,2,2,0,6,3,3,8
4,6,rb_leipzig,4,2,1,1,8,5,3,7
4,7,augsburg,4,2,1,1,7,4,3,7
4,8,hamburger_sv,4,2,0,2,4,5,-1,6
4,9,stuttgart,4,2,0,2,3,5,-2,6
4,10,monchengladbach,4,1,2,1,5,5,0,5
4,11,hertha_bsc,4,1,2,1,4,4,0,5
4,12,bayer_leverkusen,4,1,1,2,8,8,0,4
4,13,eintracht_frankfurt,4,1,1,2,2,3,-1,4
4,14,wolfsburg,4,1,1,2,2,5,-3,4
4,15,mainz_05,4,1,0,3,3,7,-4,3
4,16,freiburg,4,0,2,2,1,8,-7,2
4,17,werder_bremen,4,0,1,3,2,6,-4,1
4,18,koln,4,0,0,4,1,12,-11,0
5,1,dortmund,5,4,1,0,13,0,13,13
5,2,bayern_munich,5,4,0,1,12,3,9,12
5,3,hoffenheim,5,3,2,0,9,5,4,11
5,4,hannover_96,5,3,2,0,6,2,4,11
5,5,augsburg,5,3,1,1,8,4,4,10
5,6,schalke_04,5,3,0,2,7,6,1,9
5,7,monchengladbach,5,2,2,1,7,5,2,8
5,8,hertha_bsc,5,2,2,1,6,5,1,8
5,9,rb_leipzig,5,2,1,2,8,6,2,7
5,10,eintracht_frankfurt,5,2,1,2,3,3,0,7
5,11,hamburger_sv,5,2,0,3,4,8,-4,6
5,12,stuttgart,5,2,0,3,3,7,-4,6
5,13,wolfsburg,5,1,2,2,3,6,-3,5
5,14,bayer_leverkusen,5,1,1,3,9,10,-1,4
5,15,mainz_05,5,1,0,4,5,10,-5,3
5,16,freiburg,5,0,3,2,2,9,-7,3
5,17,werder_bremen,5,0,2,3,3,7,-4,2
5,18,koln,5,0,0,5,1,13,-12,0
6,1,dortmund,6,5,1,0,19,1,18,16
6,2,hoffenheim,6,4,2,0,11,5,6,14
6,3,bayern_munich,6,4,1,1,14,5,9,13
6,4,hannover_96,6,3,3,0,6,2,4,12
6,5,augsburg,6,3,2,1,8,4,4,11
6,6,rb_leipzig,6,3,1,2,10,7,3,10
6,7,schalke_04,6,3,0,3,7,8,-1,9
6,8,hertha_bsc,6,2,2,2,6,6,0,8
6,9,monchengladbach,6,2,2,2,8,11,-3,8
6,10,bayer_leverkusen,6,2,1,3,12,10,2,7
6,11,eintracht_frankfurt,6,2,1,3,4,5,-1,7
6,12,stuttgart,6,2,1,3,3,7,-4,7
6,13,wolfsburg,6,1,3,2,5,8,-3,6
6,14,mainz_05,6,2,0,4,6,10,-4,6
6,15,hamburger_sv,6,2,0,4,4,11,-7,6
6,16,freiburg,6,0,4,2,2,9,-7,4
6,17,werder_bremen,6,0,3,3,3,7,-4,3
6,18,koln,6,0,1,5,1,13,-12,1
7,1,dortmund,7,6,1,0,21,2,19,19
7,2,bayern_munich,7,4,2,1,16,7,9,14
7,3,hoffenheim,7,4,2,1,13,8,5,14
7,4,rb_leipzig,7,4,1,2,12,8,4,13
7,5,hannover_96,7,3,3,1,7,4,3,12
7,6,augsburg,7,3,2,2,9,6,3,11
7,7,monchengladbach,7,3,2,2,10,12,-2,11
7,8,eintracht_frankfurt,7,3,1,3,6,6,0,10
7,9,schalke_04,7,3,1,3,8,9,-1,10
7,10,hertha_bsc,7,2,3,2,8,8,0,9
7,11,bayer_leverkusen,7,2,2,3,13,11,2,8
7,12,wolfsburg,7,1,4,2,6,9,-3,7
7,13,mainz_05,7,2,1,4,7,11,-4,7
7,14,stuttgart,7,2,1,4,4,9,-5,7
7,15,freiburg,7,1,4,2,5,11,-6,7
7,16,hamburger_sv,7,2,1,4,4,11,-7,7
7,17,werder_bremen,7,0,4,3,3,7,-4,4
7,18,koln,7,0,1,6,2,15,-13,1
8,1,dortmund,8,6,1,1,23,5,18,19
8,2,bayern_munich,8,5,2,1,21,7,14,17
8,3,rb_leipzig,8,5,1,2,15,10,5,16
8,4,hoffenheim,8,4,3,1,15,10,5,15
8,5,monchengladbach,8,4,2,2,12,12,0,14
8,6,schalke_04,8,4,1,3,10,9,1,13
8,7,eintracht_frankfurt,8,4,1,3,8,7,1,13
8,8,augsburg,8,3,3,2,11,8,3,12
8,9,hannover_96,8,3,3,2,8,6,2,12
8,10,mainz_05,8,3,1,4,10,13,-3,10
8,11,stuttgart,8,3,1,4,6,10,-4,10
8,12,bayer_leverkusen,8,2,3,3,15,13,2,9
8,13,hertha_bsc,8,2,3,3,8,10,-2,9
8,14,wolfsburg,8,1,5,2,8,11,-3,8
8,15,hamburger_sv,8,2,1,5,6,14,-8,7
8,16,freiburg,8,1,4,3,5,16,-11,7
8,17,werder_bremen,8,0,4,4,3,9,-6,4
8,18,koln,8,0,1,7,3,17,-14,1
9,1,dortmund,9,6,2,1,25,7,18,20
9,2,bayern_munich,9,6,2,1,22,7,15,20
9,3,rb_leipzig,9,6,1,2,16,10,6,19
9,4,hoffenheim,9,4,4,1,16,11,5,16
9,5,schalke_04,9,5,1,3,12,9,3,16
9,6,hannover_96,9,4,3,2,10,7,3,15
9,7,eintracht_frankfurt,9,4,2,3,10,9,1,14
9,8,monchengladbach,9,4,2,3,13,17,-4,14
9,9,bayer_leverkusen,9,3,3,3,20,14,6,12
9,10,augsburg,9,3,3,3,12,10,2,12
9,11,hertha_bsc,9,2,4,3,9,11,-2,10
9,12,mainz_05,9,3,1,5,10,15,-5,10
9,13,stuttgart,9,3,1,5,6,11,-5,10
9,14,wolfsburg,9,1,6,2,9,12,-3,9
9,15,freiburg,9,1,5,3,6,17,-11,8
9,16,hamburger_sv,9,2,1,6,6,15,-9,7
9,17,werder_bremen,9,0,5,4,3,9,-6,5
9,18,koln,9,0,2,7,3,17,-14,2
10,1,bayern_munich,10,7,2,1,24,7,17,23
10,2,dortmund,10,6,2,2,27,11,16,20
10,3,rb_leipzig,10,6,1,3,16,12,4,19
10,4,hannover_96,10,5,3,2,14,9,5,18
10,5,schalke_04,10,5,2,3,13,10,3,17
10,6,monchengladbach,10,5,2,3,16,18,-2,17
10,7,hoffenheim,10,4,4,2,17,14,3,16
10,8,bayer_leverkusen,10,4,3,3,22,15,7,15
10,9,augsburg,10,4,3,3,15,10,5,15
10,10,eintracht_frankfurt,10,4,3,3,11,10,1,15
10,11,hertha_bsc,10,3,4,3,11,12,-1,13
10,12,stuttgart,10,4,1,5,9,11,-2,13
10,13,mainz_05,10,3,2,5,11,16,-5,11
10,14,wolfsburg,10,1,7,2,10,13,-3,10
10,15,freiburg,10,1,5,4,6,20,-14,8
10,16,hamburger_sv,10,2,1,7,7,17,-10,7
10,17,werder_bremen,10,0,5,5,3,12,-9,5
10,18,koln,10,0,2,8,4,19,-15,2
11,1,bayern_munich,11,8,2,1,27,8,19,26
11,2,rb_leipzig,11,7,1,3,18,13,5,22
11,3,dortmund,11,6,2,3,28,14,14,20
11,4,schalke_04,11,6,2,3,14,10,4,20
11,5,hoffenheim,11,5,4,2,20,14,6,19
11,6,hannover_96,11,5,3,3,15,11,4,18
11,7,eintracht_frankfurt,11,5,3,3,13,11,2,18
11,8,monchengladbach,11,5,3,3,17,19,-2,18
11,9,bayer_leverkusen,11,4,4,3,23,16,7,16
11,10,augsburg,11,4,4,3,16,11,5,16
11,11,hertha_bsc,11,3,5,3,14,15,-1,14
11,12,stuttgart,11,4,1,6,10,14,-4,13
11,13,mainz_05,11,3,3,5,12,17,-5,12
11,14,wolfsburg,11,1,8,2,13,16,-3,11
11,15,hamburger_sv,11,3,1,7,10,18,-8,10
11,16,freiburg,11,1,5,5,6,21,-15,8
11,17,werder_bremen,11,0,5,6,4,14,-10,5
11,18,koln,11,0,2,9,4,22,-18,2
12,1,bayern_munich,12,9,2,1,30,8,22,29
