START,,,,,,,,
2,9,,,,,,,
10 ,20 ,,,,,,,
0,1,2,3,4,5,7.5,10,12.5
1.000 ,1.000 ,,,,,,,
0.966 ,0.970 ,,,,,,,
1.020 ,0.975 ,,,,,,,
1.165 ,1.035 ,,,,,,,
1.379 ,1.140 ,,,,,,,
1.643 ,1.281 ,,,,,,,
2.448 ,1.749 ,,,,,,,
3.401 ,2.328 ,,,,,,,
4.441 ,2.982 ,,,,,,,
END,,,,,,,,
START,,,,,,,,
2,9,,,,,,,
10 ,20 ,,,,,,,
0,1,2,3,4,5,7.5,10,12.5
1.000 ,1.000 ,,,,,,,
0.973 ,0.984 ,,,,,,,
0.931 ,0.956 ,,,,,,,
0.887 ,0.924 ,,,,,,,
0.845 ,0.893 ,,,,,,,
0.805 ,0.862 ,,,,,,,
0.721 ,0.792 ,,,,,,,
0.653 ,0.731 ,,,,,,,
0.597 ,0.681 ,,,,,,,
END,,,,,,,,
START,,,,,,,,
2,9,,,,,,,
10 ,20 ,,,,,,,
0,1,2,3,4,5,7.5,10,12.5
1.000 ,1.000 ,,,,,,,
1.176 ,1.105 ,,,,,,,
1.468 ,1.295 ,,,,,,,
1.782 ,1.514 ,,,,,,,
2.088 ,1.739 ,,,,,,,
2.371 ,1.961 ,,,,,,,
2.957 ,2.469 ,,,,,,,
3.364 ,2.887 ,,,,,,,
3.640 ,3.215 ,,,,,,,
END,,,,,,,,
START,,,,,,,,
2,9,,,,,,,
10 ,20 ,,,,,,,
0,1,2,3,4,5,7.5,10,12.5
-1.000 ,-1.000 ,,,,,,,
-1.003 ,-1.003 ,,,,,,,
-0.996 ,-1.001 
-0.984 ,-0.995 
-0.970 ,-0.986 
-0.954 ,-0.976 
-0.913 ,-0.948 
-0.876 ,-0.917 
-0.840 ,-0.891 
END,
