curie,label,retrieved_at
SO:0000001,region,2025-10-19T07:20:41.308853
SO:0001411,biological_region,2025-10-19T07:20:41.310239
SO:0000704,gene,2025-10-19T07:20:41.311002
SO:0000673,transcript,2025-10-19T07:20:41.311382
SO:0000185,primary_transcript,2025-10-19T07:20:41.311792
SO:0000234,mRNA,2025-10-19T07:20:41.312267
SO:0000147,exon,2025-10-19T07:20:41.312588
SO:0000316,CDS,2025-10-19T07:20:41.312971
SO:0000188,intron,2025-10-19T07:20:41.313220
SO:0000204,five_prime_UTR,2025-10-19T07:20:41.313426
SO:0000205,three_prime_UTR,2025-10-19T07:20:41.313619
SO:0000655,ncRNA,2025-10-19T07:20:41.313876
SO:0000252,rRNA,2025-10-19T07:20:41.314138
SO:0000253,tRNA,2025-10-19T07:20:41.314343
SO:0000274,snRNA,2025-10-19T07:20:41.314524
SO:0000275,snoRNA,2025-10-19T07:20:41.314787
SO:0000276,miRNA,2025-10-19T07:20:41.315002
SO:0001877,lncRNA,2025-10-19T07:20:41.315434
SO:0000374,ribozyme,2025-10-19T07:20:41.315653
SO:0000644,antisense_RNA,2025-10-19T07:20:41.315825
SO:0000336,pseudogene,2025-10-19T07:20:41.315995
SO:0000043,processed_pseudogene,2025-10-19T07:20:41.316193
SO:0005836,regulatory_region,2025-10-19T07:20:41.316627
SO:0000167,promoter,2025-10-19T07:20:41.316895
SO:0000165,enhancer,2025-10-19T07:20:41.317147
SO:0000625,silencer,2025-10-19T07:20:41.317399
SO:0000141,terminator,2025-10-19T07:20:41.317734
SO:0000140,attenuator,2025-10-19T07:20:41.318232
SO:0000551,polyA_signal_sequence,2025-10-19T07:20:41.318703
SO:0000409,binding_site,2025-10-19T07:20:41.319050
SO:0000235,TF_binding_site,2025-10-19T07:20:41.319381
SO:0000139,ribosome_entry_site,2025-10-19T07:20:41.319597
SO:0000553,polyA_site,2025-10-19T07:20:41.319929
SO:0000657,repeat_region,2025-10-19T07:20:41.320238
SO:0000658,dispersed_repeat,2025-10-19T07:20:41.320450
SO:0000705,tandem_repeat,2025-10-19T07:20:41.320666
SO:0000294,inverted_repeat,2025-10-19T07:20:41.320897
SO:0000101,transposable_element,2025-10-19T07:20:41.321260
SO:0001037,mobile_genetic_element,2025-10-19T07:20:41.321902
SO:0001059,sequence_alteration,2025-10-19T07:20:41.322151
SO:0000667,insertion,2025-10-19T07:20:41.322349
SO:0000159,deletion,2025-10-19T07:20:41.322539
SO:1000036,inversion,2025-10-19T07:20:41.322762
SO:1000035,duplication,2025-10-19T07:20:41.322978
SO:1000002,substitution,2025-10-19T07:20:41.323158
SO:0000296,origin_of_replication,2025-10-19T07:20:41.323331
SO:0000730,gap,2025-10-19T07:20:41.323544
SO:0000340,chromosome,2025-10-19T07:20:41.323724
SO:0000148,supercontig,2025-10-19T07:20:41.323894
SO:0000149,contig,2025-10-19T07:20:41.324069
SO:0000151,clone,2025-10-19T07:20:41.324308
SO:0000155,plasmid,2025-10-19T07:20:41.324516
SO:0000104,polypeptide,2025-10-19T07:20:41.324711
SO:0000419,mature_protein_region,2025-10-19T07:20:41.324894
SO:0000418,signal_peptide,2025-10-19T07:20:41.325078
SO:0000725,transit_peptide,2025-10-19T07:20:41.325254
SO:0001062,propeptide,2025-10-19T07:20:41.325551
SO:0000178,operon,2025-10-19T07:20:41.325731
SO:0000313,stem_loop,2025-10-19T07:20:41.325910
SO:0000297,D_loop,2025-10-19T07:20:41.326081
SO:0000343,match,2025-10-19T07:20:41.326249
SO:0000689,cDNA_match,2025-10-19T07:20:41.326427
SO:0000668,EST_match,2025-10-19T07:20:41.326602
SO:0000349,protein_match,2025-10-19T07:20:41.326776
SO:0000347,nucleotide_match,2025-10-19T07:20:41.326950
SO:0000699,junction,2025-10-19T07:20:41.327149
SO:0000162,splice_site,2025-10-19T07:20:41.327500
SO:0000163,five_prime_cis_splice_site,2025-10-19T07:20:41.327789
SO:0000164,three_prime_cis_splice_site,2025-10-19T07:20:41.327994
SO:0000318,start_codon,2025-10-19T07:20:41.328197
SO:0000319,stop_codon,2025-10-19T07:20:41.328382
SO:0000577,centromere,2025-10-19T07:20:41.328719
SO:0000624,telomere,2025-10-19T07:20:41.329032
SO:0000987,linear,2025-10-19T07:20:43.761336
SO:0000988,circular,2025-10-19T07:20:43.761728
