curie,label,retrieved_at
PATO:0000320,green,2025-10-19T07:20:41.179987
PATO:0000324,yellow,2025-10-19T07:20:41.180260
PATO:0000322,red,2025-10-19T07:20:41.180456
PATO:0001340,hermaphrodite,2025-10-19T07:20:43.564875
PATO:0040053,protandrous,2025-10-19T07:20:43.565717
PATO:0040052,protogynous,2025-10-19T07:20:43.565954
PATO:0000384,male,2025-10-19T07:20:45.360086
PATO:0000383,female,2025-10-19T07:20:45.360341
PATO:0002509,hexagonal,2025-10-19T07:20:50.008503
PATO:0000964,transparent,2025-10-19T07:20:50.013122
PATO:0000963,opaque,2025-10-19T07:20:50.013376
PATO:0001171,elastic,2025-10-19T07:20:50.013967
PATO:0001172,inelastic,2025-10-19T07:20:50.014329
PATO:0002477,brittle,2025-10-19T07:20:50.014732
PATO:0040070,thermoplastic,2025-10-19T07:20:50.023960
PATO:0001421,alive,2025-10-19T07:20:51.275331
PATO:0001422,dead,2025-10-19T07:20:51.275821
