3050 | 0.000 | 3600 | 0.000 | 4700 | 0.000
3100 | 0.237 | 3650 | 0.011 | 4750 | 0.004
3150 | 0.403 | 3700 | 0.033 | 4800 | 0.032
3200 | 0.489 | 3750 | 0.058 | 4850 | 0.084
3250 | 0.504 | 3800 | 0.144 | 4900 | 0.172
3300 | 0.508 | 3850 | 0.348 | 4950 | 0.310
3350 | 0.511 | 3900 | 0.601 | 5000 | 0.478
3400 | 0.513 | 3950 | 0.817 | 5050 | 0.650
3450 | 0.516 | 4000 | 0.958 | 5100 | 0.802
3500 | 0.528 | 4050 | 1.000 | 5150 | 0.913
3550 | 0.603 | 4100 | 0.995 | 5200 | 0.978
3600 | 0.741 | 4150 | 0.995 | 5250 | 1.000
3650 | 0.889 | 4200 | 0.994 | 5300 | 0.994
3700 | 0.985 | 4250 | 0.976 | 5350 | 0.977
3750 | 1.000 | 4300 | 0.950 | 5400 | 0.950
3800 | 0.965 | 4350 | 0.921 | 5450 | 0.911
3850 | 0.841 | 4400 | 0.888 | 5500 | 0.862
3900 | 0.648 | 4450 | 0.845 | 5550 | 0.806
3950 | 0.424 | 4500 | 0.792 | 5600 | 0.747
4000 | 0.231 | 4550 | 0.733 | 5650 | 0.690
4050 | 0.109 | 4600 | 0.673 | 5700 | 0.634
4100 | 0.035 | 4650 | 0.619 | 5750 | 0.579
4150 | 0.000 | 4700 | 0.569 | 5800 | 0.523
     |       | 4750 | 0.519 | 5850 | 0.467
     |       | 4800 | 0.467 | 5900 | 0.413
     |       | 4850 | 0.414 | 5950 | 0.363
     |       | 4900 | 0.362 | 6000 | 0.317
     |       | 4950 | 0.315 | 6050 | 0.274
     |       | 5000 | 0.272 | 6100 | 0.234
     |       | 5050 | 0.232 | 6150 | 0.200
     |       | 5100 | 0.193 | 6200 | 0.168
     |       | 5150 | 0.155 | 6250 | 0.140
     |       | 5200 | 0.121 | 6300 | 0.114
     |       | 5250 | 0.096 | 6350 | 0.089
     |       | 5300 | 0.075 | 6400 | 0.067
     |       | 5350 | 0.054 | 6450 | 0.050
     |       | 5400 | 0.034 | 6500 | 0.037
     |       | 5450 | 0.018 | 6550 | 0.027
     |       | 5500 | 0.007 | 6600 | 0.020
     |       | 5550 | 0.001 | 6650 | 0.016
     |       | 5600 | 0.000 | 6700 | 0.013
     |       |      |       | 6750 | 0.012
     |       |      |       | 6800 | 0.010
     |       |      |       | 6850 | 0.009
     |       |      |       | 6900 | 0.007
     |       |      |       | 6950 | 0.004
     |       |      |       | 7000 | 0.000
