START,,,,,,,,,,,,,,,,,,,,,,,,
7,25,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,5,7,10,20,,,,,,,,,,,,,,,,,,
0,0.05,0.1,0.125,0.15,0.2,0.25,0.3,0.325,0.35,0.375,0.4,0.425,0.45,0.475,0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.7,0.75,0.8
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0.269,0.339,0.408,0.627,1.239,3.073,0.947,,,,,,,,,,,,,,,,,,
0.568,0.717,0.86,1.322,2.614,6.195,2,,,,,,,,,,,,,,,,,,
0.737,0.93,1.116,1.717,2.991,7.372,2.6,,,,,,,,,,,,,,,,,,
0.926,1.169,1.401,2.155,4.11,9.218,3.5,,,,,,,,,,,,,,,,,,
1.382,1.744,2.092,3.218,5.979,13.523,6.25,,,,,,,,,,,,,,,,,,
1.981,2.5,3.001,5.097,8.97,18.584,10.959,,,,,,,,,,,,,,,,,,
2.782,3.5,4.501,7.512,12.707,25.814,22.5,,,,,,,,,,,,,,,,,,
3.321,4.2,5.563,8.586,14.575,29.5,32.5,,,,,,,,,,,,,,,,,,
3.86,4.9,6.624,10.462,17.19,35.032,51.5,,,,,,,,,,,,,,,,,,
4.586,5.95,8.189,12.339,20.181,41.79,82.5,,,,,,,,,,,,,,,,,,
5.311,7,9.749,15.024,24.668,49.168,122,,,,,,,,,,,,,,,,,,
0.926,1.169,1.401,2.155,4.11,9.218,3.5,,,,,,,,,,,,,,,,,,
6.285,8.375,11.875,17.525,30,61.948,173,,,,,,,,,,,,,,,,,,
7.258,9.75,14,21.694,36,83.563,234,,,,,,,,,,,,,,,,,,
8.556,11.446,16.874,27.717,47,136.29,306,,,,,,,,,,,,,,,,,,
9.854,13.142,19.747,33.801,60,201.84,380,,,,,,,,,,,,,,,,,,
11.575,15.25,23.25,42.5,85,325,325,,,,,,,,,,,,,,,,,,
13.296,18.088,26.75,52.634,125.52,528.18,528.18,,,,,,,,,,,,,,,,,,
15.562,20.555,30.75,65,183,825,825,,,,,,,,,,,,,,,,,,
17.828,24.666,35,81.556,258.97,1557,1557,,,,,,,,,,,,,,,,,,
20.79,28.777,40.5,110,400,3000,3000,,,,,,,,,,,,,,,,,,
23.752,32.888,47,135.46,578.06,5320.6,5320.6,,,,,,,,,,,,,,,,,,
31.444,43.577,64.5,245.25,1467.83,1467.83,1467.83,,,,,,,,,,,,,,,,,,
41.362,55.91,88.635,500.18,4386.75,4386.75,4386.75,,,,,,,,,,,,,,,,,,
54.069,72.354,126.16,1203.7,16901.89,16901.89,16901.89,,,,,,,,,,,,,,,,,,
END,,,,,,
START,,,,,,
7,25,,,,,
1,2,3,5,7,10,20,,,,,,,,,,,,,,,,,,
0,0.05,0.1,0.125,0.15,0.2,0.25,0.3,0.325,0.35,0.375,0.4,0.425,0.45,0.475,0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.7,0.75,0.8
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0.233,0.32,0.425,0.535,0.714,1.764,1.288,,,,,,,,,,,,,,,,,,
0.498,0.684,0.861,1.144,1.798,3.8,3.034,,,,,,,,,,,,,,,,,,
0.653,0.897,1.225,1.59,2.517,5.021,4.236,,,,,,,,,,,,,,,,,,
0.83,1.14,1.616,2.25,3.427,6.324,5.618,,,,,,,,,,,,,,,,,,
1.273,1.748,2.715,4,5.82,10.178,9.045,,,,,,,,,,,,,,,,,,
1.882,2.584,4.135,6,8.99,14.521,13.76,,,,,,,,,,,,,,,,,,
2.731,3.75,6,9.125,12.92,21.035,25,,,,,,,,,,,,,,,,,,
3.323,4.625,7.25,11.281,15.73,25.513,34,,,,,,,,,,,,,,,,,,
3.914,5.5,8.5,13.636,18.8,31.213,54,,,,,,,,,,,,,,,,,,
4.735,6.75,10.25,16.612,22.92,38.542,87,,,,,,,,,,,,,,,,,,
5.555,8,12,20,28.09,48.856,135,,,,,,,,,,,,,,,,,,
6.686,9.5,14.25,25,34.83,65,185,,,,,,,,,,,,,,,,,,
7.817,11,16.5,30,41.778,97.284,265,,,,,,,,,,,,,,,,,,
9.36,13,20.179,36.575,50,150,150,,,,,,,,,,,,,,,,,,
10.903,15,23.858,43.15,68.5,240.16,240.16,,,,,,,,,,,,,,,,,,
12.99,18,27.5,50,100,400,400,,,,,,,,,,,,,,,,,,
15.077,21,32,61.707,147.7,650,650,,,,,,,,,,,,,,,,,,
17.872,24.5,37,75,200,1075,1075,,,,,,,,,,,,,,,,,,
20.667,28.5,43,93.499,300.07,2000,2000,,,,,,,,,,,,,,,,,,
24.376,32.5,50,120,450,3900,3900,,,,,,,,,,,,,,,,,,
28.085,39,58,151.92,658.33,6750,6750,,,,,,,,,,,,,,,,,,
37.84,51.5,80,269.61,1635.8,1635.8,1635.8,,,,,,,,,,,,,,,,,,
50.563,68.042,113.77,538.23,4813.9,4813.9,4813.9,,,,,,,,,,,,,,,,,,
67.022,89,175,1270.6,18171,18171,18171,,,,,,,,,,,,,,,,,,
END,,,,,,,,,,,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,,,,,,,,,,,
7,25,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,5,7,10,20,,,,,,,,,,,,,,,,,,
0,0.05,0.1,0.125,0.15,0.2,0.25,0.3,0.325,0.35,0.375,0.4,0.425,0.45,0.475,0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.7,0.75,0.8
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0.215,0.321,0.435,0.845,0.814,1.604,2.604,,,,,,,,,,,,,,,,,,
0.469,0.692,0.949,1.5,1.8,3.376,3.75,,,,,,,,,,,,,,,,,,
0.624,0.923,1.263,2,2.5,4.389,5,,,,,,,,,,,,,,,,,,
0.806,1.234,1.631,2.5,3.25,5.402,6,,,,,,,,,,,,,,,,,,
1.284,1.864,2.598,4,5.226,8.103,10,,,,,,,,,,,,,,,,,,
1.977,2.675,4,6,8.131,11.817,15.5,,,,,,,,,,,,,,,,,,
2.989,4,6,9,12,19.16,28,,,,,,,,,,,,,,,,,,
3.723,5,7.5,11,15.5,24.477,37,,,,,,,,,,,,,,,,,,
4.457,6,9,13,19.75,31.061,57,,,,,,,,,,,,,,,,,,
5.511,7.2,11,16.343,25.089,40.008,91,,,,,,,,,,,,,,,,,,
6.565,8.4,13,19.686,32.058,51,142.65,,,,,,,,,,,,,,,,,,
8.058,10.2,16,25.593,40,75,195,,,,,,,,,,,,,,,,,,
9.551,12,19,31.5,56.029,110.29,290,,,,,,,,,,,,,,,,,,
11.639,14.5,23.866,41.75,75,190,190,,,,,,,,,,,,,,,,,,
13.727,17,20.732,52,98.351,273.88,273.88,,,,,,,,,,,,,,,,,,
16.61,21,35,62.5,139.03,460,460,,,,,,,,,,,,,,,,,,
19.492,25,42,78.68,178.58,730.68,730.68,,,,,,,,,,,,,,,,,,
23.42,30,50,95,260,1150,1150,,,,,,,,,,,,,,,,,,
27.348,36,60,118.35,351.71,2177.5,2177.5,,,,,,,,,,,,,,,,,,
32.639,43,71.5,150,550,4450,4450,,,,,,,,,,,,,,,,,,
37.93,51,85,190.45,754.31,7750,7750,,,,,,,,,,,,,,,,,,
52.027,72,119,334.78,1834.1,1834.1,1834.1,,,,,,,,,,,,,,,,,,
70.613,107,165.98,662,5267.9,5267.9,5267.9,,,,,,,,,,,,,,,,,,
94.887,168,225,1544.4,19343,19343,19343,,,,,,,,,,,,,,,,,,
END,,,,,,,,,,,,,,,,,,,,,,,,
