START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.915,0.918,0.936,0.96,
0.883,0.906,0.923,0.949,
0.899,0.906,0.92,0.944,
0.967,0.982,0.99,0.982,
1.219,1.241,1.22,1.146,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.315,0.307,0.299,0.276,
0.283,0.266,0.26,0.24,
0.287,0.278,0.265,0.236,
0.322,0.322,0.307,0.263,
0.438,0.442,0.418,0.344,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.18,0.169,0.161,0.14,
0.162,0.139,0.134,0.121,
0.164,0.156,0.146,0.122,
0.188,0.187,0.177,0.143,
0.258,0.261,0.245,0.193,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.125,0.113,0.107,0.09,
0.113,0.09,0.086,0.077,
0.115,0.109,0.101,0.082,
0.132,0.132,0.124,0.097,
0.18,0.183,0.171,0.132,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.378,0.568,0.728,0.944,
0.434,0.555,0.66,0.831,
0.337,0.492,0.595,0.742,
0.345,0.459,0.571,0.717,
0.317,0.45,0.561,0.725,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.341,0.493,0.62,0.795,
0.398,0.484,0.567,0.71,
0.307,0.428,0.508,0.632,
0.316,0.4,0.485,0.603,
0.295,0.393,0.473,0.601,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.314,0.44,0.547,0.698,
0.371,0.436,0.506,0.63,
0.285,0.386,0.452,0.562,
0.294,0.361,0.431,0.534,
0.277,0.354,0.42,0.529,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.292,0.4,0.492,0.625,
0.348,0.399,0.46,0.571,
0.266,0.354,0.411,0.511,
0.276,0.331,0.392,0.484,
0.262,0.325,0.381,0.478,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
1.113,1.079,1.061,1.028,
1.144,1.103,1.077,1.035,
1.318,1.18,1.115,1.063,
1.573,1.281,1.171,1.081,
1.823,1.385,1.229,1.1,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.469,0.411,0.365,0.292,
0.476,0.422,0.372,0.296,
0.575,0.465,0.398,0.316,
0.735,0.53,0.432,0.324,
0.876,0.574,0.445,0.319,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.294,0.246,0.211,0.162,
0.299,0.255,0.217,0.165,
0.374,0.291,0.242,0.179,
0.496,0.344,0.269,0.187,
0.591,0.37,0.273,0.177,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.215,0.175,0.148,0.111,
0.218,0.18,0.152,0.113,
0.279,0.214,0.176,0.126,
0.378,0.257,0.197,0.133,
0.449,0.275,0.197,0.121,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.52,0.789,0.923,1.115,
0.583,0.802,0.94,1.124,
0.674,0.885,0.995,1.183,
0.852,1.008,1.137,1.259,
1.104,1.239,1.285,1.361,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.452,0.664,0.773,0.939,
0.504,0.674,0.785,0.944,
0.569,0.732,0.819,0.984,
0.697,0.814,0.922,1.038,
0.875,0.979,1.031,1.116,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.402,0.58,0.674,0.826,
0.449,0.59,0.686,0.83,
0.502,0.636,0.711,0.859,
0.604,0.698,0.793,0.901,
0.741,0.827,0.88,0.965,
END,,,,
START,,,,
4,5,,,
0.2,0.4,0.6,1,
0.1,0.2,0.4,0.6,0.8
0.365,0.518,0.601,0.743,
0.408,0.529,0.613,0.746,
0.453,0.568,0.634,0.769,
0.54,0.617,0.703,0.805,
0.65,0.724,0.776,0.858,
END,,,,
