START,,,,,,,,
9,5,,,,,,,
2,5,10,20,40,60,100,300,1000
0,0.2,0.4,0.6,0.8,,,,
1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
1.24264,1.307452,1.332691,1.345621,1.351845,1.353978,1.355721,1.357654,1.362669
1.564166,1.8332,1.957764,2.028188,2.064088,2.076759,2.088097,2.098124,2.107481
1.998216,2.734052,3.223438,3.573882,3.780308,3.85725,3.924228,3.984819,4.023909
2.531611,3.940906,5.543784,7.388754,9.046439,9.818255,10.55482,11.43182,11.68545
END,,,,,,,,
START,,,,,,,,
9,5,,,,,,,
2,5,10,20,40,60,100,300,1000
0,0.2,0.4,0.6,0.8,,,,
0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682,0.682
0.729765,0.753466,0.763153,0.768292,0.770679,0.771359,0.772039,0.772719,0.775768
0.853231,0.954938,1.002123,1.028989,1.042414,1.04731,1.051685,1.055171,1.059637
1.018826,1.28757,1.466106,1.594673,1.670205,1.698243,1.722783,1.744473,1.759944
1.247276,1.739955,2.300604,2.946567,3.526527,3.796811,4.054112,4.361182,4.44755
END,,,,,,,,
START,,,,,,,,
9,5,,,,,,,
2,5,10,20,40,60,100,300,1000
0,0.2,0.4,0.6,0.8,,,,
0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245,0.5245
0.551698,0.564298,0.569758,0.57256,0.573795,0.574252,0.574618,0.575074,0.577169
0.620581,0.676408,0.702473,0.717256,0.724534,0.727245,0.729765,0.731561,0.734602
0.712669,0.857474,0.953655,1.023108,1.063426,1.078613,1.091988,1.10346,1.112458
0.849225,1.10621,1.398958,1.736182,2.038831,2.179989,2.314531,2.474754,2.518103
END,,,,,,,,
START,,,,,,,,
9,5,,,,,,,
2,5,10,20,40,60,100,300,1000
0,0.2,0.4,0.6,0.8,,,,
0.4404,0.4404,0.4404,0.4404,0.4404,0.4404,0.4404,0.4404,0.4404
0.458464,0.466913,0.470495,0.472331,0.473108,0.473441,0.473607,0.47405,0.475763
0.503412,0.539874,0.556857,0.566433,0.571046,0.57288,0.574481,0.575621,0.578123
0.563725,0.656596,0.718048,0.762465,0.788181,0.797885,0.806497,0.813729,0.819725
0.657627,0.81823,1.000682,1.211533,1.400363,1.488012,1.572029,1.671906,1.697986
END,,,,,,,,
START,,,,,,,,
9,5,,,,,,,
2,5,10,20,40,60,100,300,1000
0,0.2,0.4,0.6,0.8,,,,
0.379075,0.379075,0.379075,0.379075,0.379075,0.379075,0.379075,0.379075,0.379075
0.392759,0.398757,0.401459,0.402984,0.403649,0.403767,0.403962,0.404119,0.405555
0.427226,0.454785,0.467621,0.475028,0.478588,0.479971,0.481203,0.481987,0.483688
0.472892,0.54072,0.585672,0.618437,0.637578,0.644619,0.650855,0.656089,0.660648
0.548973,0.661258,0.789201,0.936978,1.069409,1.131273,1.189801,1.260057,1.278424
END,,,,,,,,
