START,,,,
5,5,,,
0.2,0.4,0.6,1,2
0.1,0.2,0.4,0.6,0.8
0.649 ,0.684 ,0.693 ,0.674 ,0.533 
0.666 ,0.734 ,0.760 ,0.760 ,0.641 
0.650 ,0.711 ,0.750 ,0.781 ,0.721 
0.661 ,0.705 ,0.740 ,0.784 ,0.744 
0.664 ,0.700 ,0.741 ,0.777 ,0.757 
END,,,,
START,,,,
5,5,,,
0.2,0.4,0.6,1,2
0.1,0.2,0.4,0.6,0.8
0.338,0.368,0.579,0.877,0.863
0.255,0.419,0.664,1.045,1.171
0.24,0.365,0.562,1.06,1.465
0.254,0.356,0.547,1.011,1.586
0.26,0.359,0.541,0.999,1.618
END,,,,
START,,,,
5,5,,,
0.2,0.4,0.6,1,2
0.1,0.2,0.4,0.6,0.8
0.34,0.371,0.582,0.878,0.864
0.258,0.423,0.664,1.046,1.177
0.245,0.373,0.565,1.052,1.469
0.271,0.368,0.554,1.002,1.586
0.275,0.377,0.544,0.996,1.612
END,,,,
START,,,,
5,5,,,
0.2,0.4,0.6,1,2
0.1,0.2,0.4,0.6,0.8
0.671 ,0.690 ,0.691 ,0.667 ,0.530 
0.714 ,0.745 ,0.762 ,0.746 ,0.636 
0.690 ,0.732 ,0.763 ,0.774 ,0.711 
0.681 ,0.720 ,0.748 ,0.776 ,0.732 
0.683 ,0.718 ,0.747 ,0.770 ,0.748 
END,,,,
START,,,,
5,5,,,
0.2,0.4,0.6,1,2
0.1,0.2,0.4,0.6,0.8
0.39,0.351,0.576,0.869,0.837
0.294,0.435,0.662,1.014,1.111
0.265,0.413,0.651,1.104,1.366
0.263,0.385,0.604,1.071,1.461
0.268,0.381,0.583,1.046,1.624
END,,,,
START,,,,
5,5,,,
0.2,0.4,0.6,1,2
0.1,0.2,0.4,0.6,0.8
0.319,0.355,0.58,0.871,0.838
0.3,0.438,0.666,1.017,1.118
0.275,0.421,0.652,1.101,1.373
0.272,0.4,0.617,1.067,1.471
0.283,0.401,0.6,1.053,1.619
END,,,,
